,Temp,Grid,S_L,Y_IXC8H18,Y_CO,Y_O2,Y_NO,Y_CO2,Y_H2O,HRR,C_P,lambda
0,300.0,0.0,0.22308660310801523,0.04753574235729946,4.907986547226736e-13,0.2219239000721403,9.207890688501341e-17,2.4227647947252082e-14,-2.0722313250630954e-15,-150.6795111912156,1040.726817584898,0.024563604286041596
1,300.0000004727587,0.0028000000000000004,0.2230867640865719,0.047535747767254596,1.5616295442756065e-11,0.2219238935875811,2.4985298460306476e-15,1.0175453210574542e-12,-1.6942061185118957e-18,-0.011505501805440821,1040.72752004642,0.02456366908808502
2,300.00001775624645,0.005600000000000001,0.2230882414795738,0.047535797169205786,7.099430423011832e-10,0.2219238330017643,1.8976268618524935e-14,4.3623562689221835e-11,-2.898024619933119e-23,-4.0672770599440787e-07,1040.733930643052,0.024564260519573153
3,300.0002348040356,0.007,0.22309359719752941,0.04753597323711085,9.135494868012462e-09,0.22192360120644716,2.176047311706243e-13,7.202020549455765e-10,2.3479302685834102e-23,9.619322198393289e-08,1040.7567358693548,0.024566365443320647
4,300.0016518584481,0.0077,0.22310518160414186,0.04753633482288189,6.236411278184493e-08,0.22192302548680665,1.4822334774517127e-12,6.261412607142658e-09,2.7315889738642457e-22,1.2041249709716663e-05,1040.8033910210231,0.024570680035117046
5,300.0066310672582,0.00805,0.22312224792893576,0.04753680681105258,2.438084882762221e-07,0.22192195223291772,5.824938110279149e-12,3.033807778039758e-08,1.3476124413736709e-21,0.00020616371397066906,1040.8639434790066,0.02457631327699964
6,300.0316104015312,0.0084,0.22316810467581455,0.04753782413136009,1.1289426379619187e-06,0.22191817570969535,2.7157865385877076e-11,1.7784399115049934e-07,8.065191876233278e-21,0.004777386901065725,1040.993728558423,0.024588564306411636
7,300.08170593681723,0.008575,0.2232299862159117,0.04753883102515587,2.8586133147939475e-06,0.22191183842085777,6.914145696532533e-11,5.351205959958144e-07,2.274105522039931e-20,0.032790673816099736,1041.1222157853156,0.024601045102068266
8,300.232268306967,0.00875,0.22338054453567885,0.04754061419293718,7.94015293974832e-06,0.22189429994820958,1.933114957974751e-10,1.8075592142917771e-06,7.213461562704942e-20,0.27584975658707184,1041.352822236028,0.024624374371467667
9,300.68425708447774,0.008925,0.22377889669266518,0.04754401960710062,2.2853484384412873e-05,0.2218440763984443,5.607995177949898e-10,6.334091345068649e-06,2.684270585810332e-19,2.528756541162007,1041.8086249806627,0.02467307183660096
10,302.037516285118,0.0091,0.2248903025048975,0.04755106749792467,6.648072336462035e-05,0.2216979083112685,1.6503317520458755e-09,2.2379540022400726e-05,1.3756499782305029e-18,23.899280195689276,1042.8112698363066,0.024786912783535068
11,303.72026838257244,0.009187500000000001,0.22622599485153608,0.04755781288660571,0.00011962269179286223,0.22151901688271528,3.0109237054920588e-09,4.5625078974754136e-05,4.582370440596933e-18,84.52095111245161,1043.8478745714312,0.024910678790076475
12,307.05382909523445,0.009275,0.22882892174352895,0.04756890815890472,0.00022288396367110914,0.22116875673575528,5.723557221582817e-09,9.784739591951095e-05,2.048826622904684e-17,321.0968650306074,1045.6977850590545,0.0251400173968305
13,309.9332119528781,0.00931875,0.23105702395157696,0.04757714529622508,0.00031076537133696536,0.22086825059003676,8.115682418184402e-09,0.00014815934343749175,5.226812485977212e-17,660.6969365987526,1047.1954313191645,0.025331119124964382
14,314.1870225601811,0.0093625,0.2343325262019709,0.04758784202026134,0.00043879680511988274,0.22042742244354735,1.1707625635359137e-08,0.0002288618083644403,1.4994111836635645e-16,1388.4165754962044,1049.3210121591676,0.025608381855000664
